Sales_Part_Number,Description,Part,Perm,Material,AL_nHT2,Shape,Le_cm,Le_mm,ID_min_inches,ID_min_mm,OD_max_inches,OD_max_mm,HT_max_inches,HT_max_mm,Ae_cm2,Ae_mm2,Ve_cm3,Ve_mm3,Inventory_UM,Net_Weight,Parcel_Qty,Hardware_1,Hardware_2,Hardware_3,Hardware_4,Hardware_5
0077075A7,KOOL MU 014 PERM BLACK 070 SIZE,77075,14,Kool Mu,35,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077074A7,KOOL MU 026 PERM BLACK 070 SIZE,77074,26,Kool Mu,65,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077073A7,KOOL MU 040 PERM BLACK 070 SIZE,77073,40,Kool Mu,100,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077072A7,KOOL MU 060 PERM BLACK 070 SIZE,77072,60,Kool Mu,143,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077069A7,KOOL MU 075 PERM BLACK 070 SIZE,77069,75,Kool Mu,187,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077068A7,KOOL MU 090 PERM BLACK 070 SIZE,77068,90,Kool Mu,225,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077070A7,KOOL MU 125 PERM BLACK 070 SIZE,77070,125,Kool Mu,312,Toroid,15.8,158,1.365,34.67,2.733,69.42,0.843,21.41,3.14,314,49.7,49700,EACH,0.25,30,,,,,
0077734A7,KOOL MU 014 PERM BLACK 740 SIZE,77734,14,Kool Mu,48,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.455,24,,,,,
0077735A7,KOOL MU 026 PERM BLACK 740 SIZE,77735,26,Kool Mu,88,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.4891,24,,,,,
0077736A7,KOOL MU 040 PERM BLACK 740 SIZE,77736,40,Kool Mu,136,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.5087,24,,,,,
0077737A7,KOOL MU 060 PERM BLACK 740 SIZE,77737,60,Kool Mu,204,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.535,24,,,,,
0077738A7,KOOL MU 075 PERM BLACK 740 SIZE,77738,75,Kool Mu,255,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.546,24,,,,,
0077739A7,KOOL MU 090 PERM BLACK 740 SIZE,77739,90,Kool Mu,306,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.5516,24,,,,,
0077740A7,KOOL MU 125 PERM BLACK 740 SIZE,77740,125,Kool Mu,425,Toroid,18.4,184,1.748,44.4,2.961,75.21,1.414,35.92,4.97,497,91.4,91400,EACH,0.5687,24,,,,,
0077869A7,KOOL MU 014 PERM BLACK 866 SIZE,77869,14,Kool Mu,16,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.1832,45,,,,,
0077909A7,KOOL MU 014 PERM BLACK 906 SIZE,77909,14,Kool Mu,20,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.2232,40,,,,,
0077774A7,KOOL MU 014 PERM BLACK 778 SIZE,77774,14,Kool Mu,47,Toroid,17.72,177.2,1.509,38.33,3.108,78.94,1.057,26.85,4.92,492,81.5,81500,EACH,0.48,25,,,,,
0077868A7,KOOL MU 026 PERM BLACK 866 SIZE,77868,26,Kool Mu,30,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.1832,45,,,,,
0077908A7,KOOL MU 026 PERM BLACK 906 SIZE,77908,26,Kool Mu,37,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.2399,40,,,,,
0077775A7,KOOL MU 026 PERM BLACK 778 SIZE,77775,26,Kool Mu,88,Toroid,17.72,177.2,1.509,38.33,3.108,78.94,1.057,26.85,4.92,492,81.5,81500,EACH,0.515,25,,,,,
0077872A7,KOOL MU 040 PERM BLACK 866 SIZE,77872,40,Kool Mu,45,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.1917,45,,,,,
0077912A7,KOOL MU 040 PERM BLACK 906 SIZE,77912,40,Kool Mu,57,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.2511,40,,,,,
0077776A7,KOOL MU 040 PERM BLACK 778 SIZE,77776,40,Kool Mu,135,Toroid,17.72,177.2,1.509,38.33,3.108,78.94,1.057,26.85,4.92,492,81.5,81500,EACH,0.525,25,,,,,
0077867A7,KOOL MU 060 PERM BLACK 866 SIZE,77867,60,Kool Mu,68,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.1985,45,,,,,
0077907A7,KOOL MU 060 PERM BLACK 906 SIZE,77907,60,Kool Mu,85,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.2703,40,,,,,
0077777A7,KOOL MU 060 PERM BLACK 778 SIZE,77777,60,Kool Mu,205,Toroid,17.72,177.2,1.509,38.33,3.108,78.94,1.057,26.85,4.92,492,81.5,81500,EACH,0.525,25,,,,,
0077871A7,KOOL MU 075 PERM BLACK 866 SIZE,77871,75,Kool Mu,85,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.24,45,,,,,
0077910A7,KOOL MU 090 PERM BLACK 906 SIZE,77910,90,Kool Mu,128,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.2703,40,,,,,
0077866A7,KOOL MU 125 PERM BLACK 866 SIZE,77866,125,Kool Mu,142,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.545,13.84,1.76,176,34.5,34500,EACH,0.1832,45,,,,,
0077906A7,KOOL MU 125 PERM BLACK 906 SIZE,77906,125,Kool Mu,177,Toroid,19.6,196,1.898,48.21,3.108,78.94,0.67,17.02,2.21,221,43.4,43400,EACH,0.279,40,,,,,
0077778A7,KOOL MU 125 PERM BLACK 778 SIZE,77778,125,Kool Mu,425,Toroid,17.72,177.2,1.509,38.33,3.108,78.94,1.057,26.85,4.92,492,81.5,81500,EACH,0.55,25,,,,,
0077101A7,KOOL MU 014 PERM BLACK 102 SIZE,77101,14,Kool Mu,26,Toroid,24.3,243,2.195,55.75,4.055,103,0.705,17.91,3.58,358,86.9,86900,EACH,0.44,25,,,,,
0077102A701,KOOL MU 026 PERM BLACK 102 SIZE,77102,26,Kool Mu,38,Toroid,24.3,243,2.195,56.1,4.05,103,0.567,14.4,2.85,285,69.2,69200,EACH,0.38,30,,,,,
0077102A7HT14,KOOL MU 026 PERM BLACK 102 SIZE,77102,26,Kool Mu,37,Toroid,24.3,243,2.195,55.75,4.055,103,0.551,14,2.75,275,66.8,66800,EACH,0,30,,,,,
0077102A7,KOOL MU 026 PERM BLACK 102 SIZE,77102,26,Kool Mu,48,Toroid,24.3,243,2.195,55.75,4.055,103,0.705,17.91,3.58,358,86.9,86900,EACH,0.47,25,,,,,
0077100A7,KOOL MU 040 PERM BLACK 102 SIZE,77100,40,Kool Mu,74,Toroid,24.3,243,2.195,55.75,4.055,103,0.705,17.91,3.58,358,86.9,86900,EACH,0.47,25,,,,,
0077099A7,KOOL MU 060 PERM BLACK 102 SIZE,77099,60,Kool Mu,111,Toroid,24.3,243,2.195,55.75,4.055,103,0.705,17.91,3.58,358,86.9,86900,EACH,0.52,25,,,,,
0077098A7,KOOL MU 125 PERM BLACK 102 SIZE,77098,125,Kool Mu,232,Toroid,24.3,243,2.195,55.75,4.055,103,0.705,17.91,3.58,358,86.9,86900,EACH,0.47,25,,,,,
0077336A7,KOOL MU 014 PERM BLACK 337 SIZE,77336,14,Kool Mu,37,Toroid,32.4,324,3.039,77.19,5.274,133.96,1.055,26.8,6.78,678,220,220000,EACH,1.1,16,,,,,
0077337A7,KOOL MU 026 PERM BLACK 337 SIZE,77337,26,Kool Mu,68,Toroid,32.4,324,3.039,77.19,5.274,133.96,1.055,26.8,6.78,678,220,220000,EACH,1.2,16,,,,,
0077338A7,KOOL MU 040 PERM BLACK 337 SIZE,77338,40,Kool Mu,105,Toroid,32.4,324,3.039,77.19,5.274,133.96,1.055,26.8,6.78,678,220,220000,EACH,1.2,16,,,,,
0077339A7,KOOL MU 060 PERM BLACK 337 SIZE,77339,60,Kool Mu,158,Toroid,32.4,324,3.039,77.19,5.274,133.96,1.055,26.8,6.78,678,220,220000,EACH,1.2,16,,,,,
0077337A7HT52,KOOL MU 026 PERM BLACK 337 SIZE,77337,26,Kool Mu,136,Toroid,32.4,324,3.039,77.19,5.274,134,2.047,52,14.4,1440,466,466560,EACH,2.38,8,,,,,
0077164A7,KOOL MU 014 PERM BLACK 165 SIZE,77164,14,Kool Mu,42,Toroid,41.2,412,3.977,101.02,6.555,166.5,1.305,33.15,9.87,987,407,407000,EACH,2.15,6,,,,,
0077165A7,KOOL MU 026 PERM BLACK 165 SIZE,77165,26,Kool Mu,78,Toroid,41.2,412,3.977,101.02,6.555,166.5,1.305,33.15,9.87,987,407,407000,EACH,2.15,5,,,,,
0076052A7,KOOL MU HF 026 PERM BLACK 050 SIZE,76052,26,Kool Mu HF,12,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,,5000,TVB22066A,TVH22064A,,,
0076051A7,KOOL MU HF 060 PERM BLACK 050 SIZE,76051,60,Kool Mu HF,27,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,,5000,TVB22066A,TVH22064A,,,
0076122A7,KOOL MU HF 026 PERM BLACK 120 SIZE,76122,26,Kool Mu HF,15,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,,2000,TVB22066A,TVH22064A,,,
0076121A7,KOOL MU HF 060 PERM BLACK 120 SIZE,76121,60,Kool Mu HF,35,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,,2000,TVB22066A,TVH22064A,,,
0076382A7,KOOL MU HF 026 PERM BLACK 380 SIZE,76382,26,Kool Mu HF,19,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0052,2000,TVB22066A,TVH22064A,,,
0076381A7,KOOL MU HF 060 PERM BLACK 380 SIZE,76381,60,Kool Mu HF,43,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0059,2000,TVB22066A,TVH22064A,,,
0076208A7,KOOL MU HF 026 PERM BLACK 206 SIZE,76208,26,Kool Mu HF,14,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,,1600,TVB22066A,TVH22064A,,,
0076848A7,KOOL MU HF 060 PERM BLACK 206 SIZE,76848,60,Kool Mu HF,32,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,,1600,TVB22066A,TVH22064A,,,
0076312A7,KOOL MU HF 026 PERM BLACK 310 SIZE,76312,26,Kool Mu HF,19,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.011,1000,TVH22064A,TVB2908TA,TVH25074A,,
0076059A7,KOOL MU HF 060 PERM BLACK 310 SIZE,76059,60,Kool Mu HF,43,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.012,1000,TVH22064A,TVB2908TA,TVH25074A,,
0076352A7,KOOL MU HF 026 PERM BLACK 350 SIZE,75352,26,Kool Mu HF,22,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.012,480,TVH22064A,TVB2908TA,TVH25074A,,
0076351A7,KOOL MU HF 060 PERM BLACK 350 SIZE,76351,60,Kool Mu HF,51,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,,480,TVH22064A,TVB2908TA,TVH25074A,,
0076932A7,KOOL MU HF 026 PERM BLACK 930 SIZE,76932,26,Kool Mu HF,32,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,,400,TVH25074A,TVH38134A,,,
0076894A7,KOOL MU HF 060 PERM BLACK 930 SIZE,76894,60,Kool Mu HF,75,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,,400,TVH25074A,TVH38134A,,,
0076894A7HT15,KOOL MU HF 060 PERM BLACK 930 SIZE,76894,60,Kool Mu HF,94,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.59,15,0.821,82.1,5.21,5210,EACH,,320,,,,,
0076550A7,KOOL MU HF 026 PERM BLACK 548 SIZE,76550,26,Kool Mu HF,28,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,,250,TVB3610FA,TVH38134A,,,
0076071A7,KOOL MU HF 060 PERM BLACK 548 SIZE,76071,60,Kool Mu HF,61,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,,250,TVB3610FA,TVH38134A,,,
0076587A7,KOOL MU HF 026 PERM BLACK 585 SIZE,76587,26,Kool Mu HF,16,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.024,300,TVH38134A,TVH38134A,,,
0076586A7,KOOL MU HF 060 PERM BLACK 585 SIZE,76586,60,Kool Mu HF,38,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.026,300,TVH38134A,TVH38134A,,,
0076326A7,KOOL MU HF 026 PERM BLACK 324 SIZE,76326,26,Kool Mu HF,24,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,,220,TVB3610FA,TVH38134A,,,
0076076A7,KOOL MU HF 060 PERM BLACK 324 SIZE,76076,60,Kool Mu HF,56,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,,220,TVB3610FA,TVH38134A,,,
0076256A7,KOOL MU HF 026 PERM BLACK 254 SIZE,76256,26,Kool Mu HF,35,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.062,180,TVH49164A,TVH38134A,,,
0076083A7,KOOL MU HF 060 PERM BLACK 254 SIZE,76083,60,Kool Mu HF,81,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.065,180,TVH49164A,TVH38134A,,,
0079057A7,KOOL MU MAX 019 PERM BLACK 050 SIZE,79057,19,Kool Mu MAX,9,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0022,5000,TVB22066A,TVH22064A,,,
0079052A7,KOOL MU MAX 026 PERM BLACK 050 SIZE,79052,26,Kool Mu MAX,12,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.002,5000,TVB22066A,TVH22064A,,,
0079056A7,KOOL MU MAX 040 PERM BLACK 050 SIZE,79056,40,Kool Mu MAX,18,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.002,5000,TVB22066A,TVH22064A,,,
0079051A7,KOOL MU MAX 060 PERM BLACK 050 SIZE,79051,60,Kool Mu MAX,27,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0022,5000,TVB22066A,TVH22064A,,,
0079226A7,KOOL MU MAX 019 PERM BLACK 120 SIZE,79226,19,Kool Mu MAX,11,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0045,2000,TVB22066A,TVH22064A,,,
0079122A7,KOOL MU MAX 026 PERM BLACK 120 SIZE,79122,26,Kool Mu MAX,15,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0045,2000,TVB22066A,TVH22064A,,,
0079113A7,KOOL MU MAX 040 PERM BLACK 120 SIZE,79113,40,Kool Mu MAX,24,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0045,2000,TVB22066A,TVH22064A,,,
0079121A7,KOOL MU MAX 060 PERM BLACK 120 SIZE,79121,60,Kool Mu MAX,35,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0049,2000,TVB22066A,TVH22064A,,,
0079387A7,KOOL MU MAX 019 PERM BLACK 380 SIZE,79387,19,Kool Mu MAX,14,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0059,2000,TVB22066A,TVH22064A,,,
0079382A7,KOOL MU MAX 026 PERM BLACK 380 SIZE,79382,26,Kool Mu MAX,19,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0052,2000,TVB22066A,TVH22064A,,,
0079386A7,KOOL MU MAX 040 PERM BLACK 380 SIZE,79386,40,Kool Mu MAX,28,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0052,2000,TVB22066A,TVH22064A,,,
0079381A7,KOOL MU MAX 060 PERM BLACK 380 SIZE,79381,60,Kool Mu MAX,43,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0059,2000,TVB22066A,TVH22064A,,,
0079849A7,KOOL MU MAX 019 PERM BLACK 206 SIZE,79849,19,Kool Mu MAX,10,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0064,1600,TVB22066A,TVH22064A,,,
0079208A7,KOOL MU MAX 026 PERM BLACK 206 SIZE,79208,26,Kool Mu MAX,14,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0064,1600,TVB22066A,TVH22064A,,,
0079847A7,KOOL MU MAX 040 PERM BLACK 206 SIZE,79847,40,Kool Mu MAX,21,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0064,1600,TVB22066A,TVH22064A,,,
0079848A7,KOOL MU MAX 060 PERM BLACK 206 SIZE,79848,60,Kool Mu MAX,32,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0072,1600,TVB22066A,TVH22064A,,,
0079303A7,KOOL MU MAX 019 PERM BLACK 310 SIZE,79303,19,Kool Mu MAX,14,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.012,1000,TVH22064A,TVB2908TA,TVH25074A,,
0079312A7,KOOL MU MAX 026 PERM BLACK 310 SIZE,79312,26,Kool Mu MAX,19,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.011,1000,TVH22064A,TVB2908TA,TVH25074A,,
0079316A7,KOOL MU MAX 040 PERM BLACK 310 SIZE,79316,40,Kool Mu MAX,29,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.0104,1000,TVH22064A,TVB2908TA,TVH25074A,,
0079059A7,KOOL MU MAX 060 PERM BLACK 310 SIZE,79059,60,Kool Mu MAX,43,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.012,1000,TVH22064A,TVB2908TA,TVH25074A,,
0079357A7,KOOL MU MAX 019 PERM BLACK 350 SIZE,79357,19,Kool Mu MAX,16,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.014,480,TVH22064A,TVB2908TA,TVH25074A,,
0079352A7,KOOL MU MAX 026 PERM BLACK 350 SIZE,79352,26,Kool Mu MAX,22,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.013,480,TVH22064A,TVB2908TA,TVH25074A,,
0079356A7,KOOL MU MAX 040 PERM BLACK 350 SIZE,79356,40,Kool Mu MAX,34,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.014,480,TVH22064A,TVB2908TA,TVH25074A,,
0079351A7,KOOL MU MAX 060 PERM BLACK 350 SIZE,79351,60,Kool Mu MAX,51,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.014,480,TVH22064A,TVB2908TA,TVH25074A,,
0079933A7,KOOL MU MAX 014 PERM BLACK 930 SIZE,79933,14,Kool Mu MAX,18,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.027,400,TVH25074A,TVH38134A,,,
0079937A7,KOOL MU MAX 019 PERM BLACK 930 SIZE,79937,19,Kool Mu MAX,23,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.026,400,TVH25074A,TVH38134A,,,
0079932A7,KOOL MU MAX 026 PERM BLACK 930 SIZE,79932,26,Kool Mu MAX,32,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.023,400,TVH25074A,TVH38134A,,,
0079936A7,KOOL MU MAX 040 PERM BLACK 930 SIZE,79936,40,Kool Mu MAX,50,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.023,400,TVH25074A,TVH38134A,,,
0079894A7,KOOL MU MAX 060 PERM BLACK 930 SIZE,79894,60,Kool Mu MAX,75,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.026,400,TVH25074A,TVH38134A,,,
0079894A7HT15,KOOL MU MAX 060 PERM BLACK 930 SIZE,79894,60,Kool Mu MAX,94,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.59,15,0.821,82.1,5.21,5210,EACH,0.033,360,TVH38134A,,,,
0079894A7HT19,KOOL MU MAX 60 PERM BLACK 930 SIZE,79894,60,Kool Mu MAX,120,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.748,19,1.05,105,6.67,6670,EACH,0.043,280,,,,,
0079894A7HT24,KOOL MU MAX 60 PERM BLACK 930 SIZE,79894,60,Kool Mu MAX,155,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.945,24,1.35,135,8.57,8570,EACH,0.054,0,,,,,
0079551A7,KOOL MU MAX 014 PERM BLACK 548 SIZE,79551,14,Kool Mu MAX,14,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0354,250,TVB3610FA,TVH38134A,,,
0079554A7,KOOL MU MAX 019 PERM BLACK 548 SIZE,79554,19,Kool Mu MAX,20,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.034,250,TVB3610FA,TVH38134A,,,
0079550A7,KOOL MU MAX 026 PERM BLACK 548 SIZE,79550,26,Kool Mu MAX,28,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.031,250,TVB3610FA,TVH38134A,,,
0079555A7,KOOL MU MAX 040 PERM BLACK 548 SIZE,79555,40,Kool Mu MAX,41,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0303,250,TVB3610FA,TVH38134A,,,
0079071A7,KOOL MU MAX 060 PERM BLACK 548 SIZE,79071,60,Kool Mu MAX,61,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.034,250,TVB3610FA,TVH38134A,,,
0079071A7HT15,KOOL MU MAX 060 PERM BLACK 548 SIZE,79071,60,Kool Mu MAX,80,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.59,15,0.86,86,7,7000,EACH,0.0445,250,TVH38134A,,,,
0079071A7HT19,KOOL MU MAX 060 PERM BLACK 548 SIZE,79071,60,Kool Mu MAX,102,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.748,19,1.1,110,8.95,8950,EACH,0.0564,250,,,,,
0079588A7,KOOL MU MAX 014 PERM BLACK 585 SIZE,79588,14,Kool Mu MAX,9,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0279,300,TVB3610FA,TVH38134A,,,
0079592A7,KOOL MU MAX 019 PERM BLACK 585 SIZE,79592,19,Kool Mu MAX,12,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.026,300,TVH38134A,TVH38134A,,,
0079587A7,KOOL MU MAX 026 PERM BLACK 585 SIZE,79587,26,Kool Mu MAX,16,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.024,300,TVH38134A,TVH38134A,,,
0079591A7,KOOL MU MAX 040 PERM BLACK 585 SIZE,79591,40,Kool Mu MAX,25,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0225,300,TVH38134A,TVH38134A,,,
0079586A7,KOOL MU MAX 060 PERM BLACK 585 SIZE,79586,60,Kool Mu MAX,38,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.026,300,TVH38134A,TVH38134A,,,
0079327A7,KOOL MU MAX 014 PERM BLACK 324 SIZE,79327,14,Kool Mu MAX,13,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0391,220,TVB3610FA,TVH38134A,,,
0079317A7,KOOL MU MAX 019 PERM BLACK 324 SIZE,79317,19,Kool Mu MAX,18,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.038,220,TVB3610FA,TVH38134A,,,
